series_id        	year	period	       value	footnote_codes
CUURA311SAF11    	2006	M11	       123.9	
CUURA311SAF11    	2006	M12	       124.6	
CUURA311SAF11    	2006	M13	       123.6	
CUURA311SAF11    	2007	M01	     125.389	
CUURA311SAF11    	2007	M02	     126.585	
CUURA311SAF11    	2007	M03	     126.820	
CUURA311SAF11    	2007	M04	     127.640	
CUURA311SAF11    	2007	M05	     127.340	
CUURA311SAF11    	2007	M06	     128.178	
CUURA311SAF11    	2007	M07	     128.063	
CUURA311SAF11    	2007	M08	     127.937	
CUURA311SAF11    	2007	M09	     129.474	
CUURA311SAF11    	2007	M10	     129.220	
CUURA311SAF11    	2007	M11	     129.817	
CUURA311SAF11    	2007	M12	     130.003	
CUURA311SAF11    	2007	M13	     128.039	
CUURA311SAF11    	2008	M01	     131.643	
CUURA311SAF11    	2008	M02	     132.457	
CUURA311SAF11    	2008	M03	     132.433	
CUURA311SAF11    	2008	M04	     132.851	
CUURA311SAF11    	2008	M05	     132.774	
CUURA311SAF11    	2008	M06	     134.742	
CUURA311SAF11    	2008	M07	     135.435	
CUURA311SAF11    	2008	M08	     136.493	
CUURA311SAF11    	2008	M09	     137.697	
CUURA311SAF11    	2008	M10	     138.605	
CUURA311SAF11    	2008	M11	     137.011	
CUURA311SAF11    	2008	M12	     137.193	
CUURA311SAF11    	2008	M13	     134.945	
CUURA311SAF11    	2009	M01	     137.387	
CUURA311SAF11    	2009	M02	     137.620	
CUURA311SAF11    	2009	M03	     138.098	
CUURA311SAF11    	2009	M04	     135.515	
CUURA311SAF11    	2009	M05	     136.050	
CUURA311SAF11    	2009	M06	     134.559	
CUURA311SAF11    	2009	M07	     135.620	
CUURA311SAF11    	2009	M08	     135.750	
CUURA311SAF11    	2009	M09	     135.797	
CUURA311SAF11    	2009	M10	     134.994	
CUURA311SAF11    	2009	M11	     135.677	
CUURA311SAF11    	2009	M12	     132.918	
CUURA311SAF11    	2009	M13	     135.832	
CUURA311SAF11    	2010	M01	     134.477	
CUURA311SAF11    	2010	M02	     135.033	
CUURA311SAF11    	2010	M03	     135.300	
CUURA311SAF11    	2010	M04	     134.927	
CUURA311SAF11    	2010	M05	     134.952	
CUURA311SAF11    	2010	M06	     135.419	
CUURA311SAF11    	2010	M07	     135.346	
CUURA311SAF11    	2010	M08	     133.883	
CUURA311SAF11    	2010	M09	     135.533	
CUURA311SAF11    	2010	M10	     136.631	
CUURA311SAF11    	2010	M11	     135.316	
CUURA311SAF11    	2010	M12	     136.350	
CUURA311SAF11    	2010	M13	     135.264	
CUURA311SAF11    	2011	M01	     139.673	
CUURA311SAF11    	2011	M02	     139.765	
CUURA311SAF11    	2011	M03	     141.396	
CUURA311SAF11    	2011	M04	     140.361	
CUURA311SAF11    	2011	M05	     142.561	
CUURA311SAF11    	2011	M06	     141.926	
CUURA311SAF11    	2011	M07	     142.465	
CUURA311SAF11    	2011	M08	     144.478	
CUURA311SAF11    	2011	M09	     143.878	
CUURA311SAF11    	2011	M10	     143.727	
CUURA311SAF11    	2011	M11	     144.852	
CUURA311SAF11    	2011	M12	     144.454	
CUURA311SAF11    	2011	M13	     142.461	
CUURA311SAF11    	2012	M01	     145.286	
CUURA311SAF11    	2012	M02	     145.686	
CUURA311SAF11    	2012	M03	     145.300	
CUURA311SAF11    	2012	M04	     146.748	
CUURA311SAF11    	2012	M05	     144.854	
CUURA311SAF11    	2012	M06	     143.733	
CUURA311SAF11    	2012	M07	     143.362	
CUURA311SAF11    	2012	M08	     145.198	
CUURA311SAF11    	2012	M09	     144.514	
CUURA311SAF11    	2012	M10	     145.388	
CUURA311SAF11    	2012	M11	     145.149	
CUURA311SAF11    	2012	M12	     145.379	
CUURA311SAF11    	2012	M13	     145.050	
CUURA311SAF11    	2013	M01	     144.263	
CUURA311SAF11    	2013	M02	     145.830	
CUURA311SAF11    	2013	M03	     144.932	
CUURA311SAF11    	2013	M04	     145.877	
CUURA311SAF11    	2013	M05	     145.550	
CUURA311SAF11    	2013	M06	     145.445	
CUURA311SAF11    	2013	M07	     144.617	
CUURA311SAF11    	2013	M08	     145.871	
CUURA311SAF11    	2013	M09	     146.305	
CUURA311SAF11    	2013	M10	     145.547	
CUURA311SAF11    	2013	M11	     144.496	
CUURA311SAF11    	2013	M12	     146.452	
CUURA311SAF11    	2013	M13	     145.432	
CUURA311SAF11    	2014	M01	     148.687	
CUURA311SAF11    	2014	M02	     147.150	
CUURA311SAF11    	2014	M03	     146.204	
CUURA311SAF11    	2014	M04	     147.123	
CUURA311SAF11    	2014	M05	     148.619	
CUURA311SAF11    	2014	M06	     148.041	
CUURA311SAF11    	2014	M07	     147.907	
CUURA311SAF11    	2014	M08	     148.572	
CUURA311SAF11    	2014	M09	     147.557	
CUURA311SAF11    	2014	M10	     146.811	
CUURA311SAF11    	2014	M11	     148.916	
CUURA311SAF11    	2014	M12	     148.616	
CUURA311SAF11    	2014	M13	     147.850	
CUURA311SAF11    	2015	M01	     149.405	
CUURA311SAF11    	2015	M02	     150.531	
CUURA311SAF11    	2015	M03	     147.292	
CUURA311SAF11    	2015	M04	     147.629	
CUURA311SAF11    	2015	M05	     147.854	
CUURA311SAF11    	2015	M06	     147.086	
CUURA311SAF11    	2015	M07	     146.488	
CUURA311SAF11    	2015	M08	     147.656	
CUURA311SAF11    	2015	M09	     149.751	
CUURA311SAF11    	2015	M10	     150.129	
CUURA311SAF11    	2015	M11	     149.177	
CUURA311SAF11    	2015	M12	     148.479	
CUURA311SAF11    	2015	M13	     148.456	
CUURA311SAF11    	2016	M01	     147.966	
CUURA311SAF11    	2016	M02	     148.193	
CUURA311SAF11    	2016	M03	     148.146	
CUURA311SAF11    	2016	M04	     148.047	
CUURA311SAF11    	2016	M05	     147.956	
CUURA311SAF11    	2016	M06	     147.118	
CUURA311SAF11    	2016	M07	     147.176	
CUURA311SAF11    	2016	M08	     146.354	
CUURA311SAF11    	2016	M09	     146.767	
CUURA311SAF11    	2016	M10	     147.078	
CUURA311SAF11    	2016	M11	     146.545	
CUURA311SAF11    	2016	M12	     145.012	
CUURA311SAF11    	2016	M13	     147.197	
CUURA311SAF11    	2017	M01	     147.034	
CUURA311SAF11    	2017	M02	     145.600	
CUURA311SAF11    	2017	M03	     146.365	
CUURA311SAF11    	2017	M04	     147.214	
CUURA311SAF11    	2017	M05	     146.769	
CUURA311SAF11    	2017	M06	     146.808	
CUURA311SAF11    	2017	M07	     146.597	
CUURA311SAF11    	2017	M08	     147.150	
CUURA311SAF11    	2017	M09	     147.630	
CUURA311SAF11    	2017	M10	     147.195	
CUURA311SAF11    	2017	M11	     146.884	
CUURA311SAF11    	2017	M12	     146.880	
CUURA311SAF11    	2017	M13	     146.844	
CUURA311SAF116   	1997	M11	       100.0	
CUURA311SAF116   	1998	M01	       100.3	
CUURA311SAF116   	1998	M03	       100.7	
CUURA311SAF116   	1998	M05	       100.6	
CUURA311SAF116   	1998	M07	       100.3	
CUURA311SAF116   	1998	M09	        99.8	
CUURA311SAF116   	1998	M11	       100.4	
CUURA311SAF116   	1998	M13	       100.3	
CUURA311SAF116   	1999	M01	       100.5	
CUURA311SAF116   	1999	M03	        99.5	
CUURA311SAF116   	1999	M05	       100.9	
CUURA311SAF116   	1999	M07	       100.9	
CUURA311SAF116   	1999	M09	       101.3	
CUURA311SAF116   	1999	M11	       100.9	
CUURA311SAF116   	1999	M13	       100.7	
CUURA311SAF116   	2000	M01	       101.6	
CUURA311SAF116   	2000	M03	       102.8	
CUURA311SAF116   	2000	M05	       102.3	
CUURA311SAF116   	2000	M07	       102.5	
CUURA311SAF116   	2000	M09	       103.3	
CUURA311SAF116   	2000	M11	       102.3	
CUURA311SAF116   	2000	M13	       102.6	
CUURA311SAF116   	2001	M01	       103.9	
CUURA311SAF116   	2001	M03	       104.0	
CUURA311SAF116   	2001	M05	       106.4	
CUURA311SAF116   	2001	M07	       106.3	
CUURA311SAF116   	2001	M09	       107.6	
CUURA311SAF116   	2001	M11	       108.0	
CUURA311SAF116   	2001	M13	       106.3	
CUURA311SAF116   	2002	M01	       110.2	
CUURA311SAF116   	2002	M03	       109.1	
CUURA311SAF116   	2002	M05	       109.5	
CUURA311SAF116   	2002	M07	       106.8	
CUURA311SAF116   	2002	M09	       108.3	
CUURA311SAF116   	2002	M11	       109.5	
CUURA311SAF116   	2002	M13	       108.9	
CUURA311SAF116   	2003	M01	       111.5	
CUURA311SAF116   	2003	M03	       110.1	
CUURA311SAF116   	2003	M05	       110.8	
CUURA311SAF116   	2003	M07	       108.2	
CUURA311SAF116   	2003	M09	       108.1	
CUURA311SAF116   	2003	M11	       109.9	
CUURA311SAF116   	2003	M13	       109.7	
CUURA311SAF116   	2004	M01	       109.1	
CUURA311SAF116   	2004	M03	       110.2	
CUURA311SAF116   	2004	M05	       110.8	
CUURA311SAF116   	2004	M07	       111.8	
CUURA311SAF116   	2004	M09	       111.7	
CUURA311SAF116   	2004	M11	       111.5	
CUURA311SAF116   	2004	M13	       110.9	
CUURA311SAF116   	2005	M01	       110.6	
CUURA311SAF116   	2005	M03	       112.8	
CUURA311SAF116   	2005	M05	       113.9	
CUURA311SAF116   	2005	M07	       111.5	
CUURA311SAF116   	2005	M09	       110.4	
CUURA311SAF116   	2005	M11	       112.1	
CUURA311SAF116   	2005	M13	       112.0	
CUURA311SAF116   	2006	M01	       113.6	
CUURA311SAF116   	2006	M03	       113.2	
CUURA311SAF116   	2006	M05	       114.8	
CUURA311SAF116   	2006	M07	       113.7	
CUURA311SAF116   	2006	M09	       114.6	
CUURA311SAF116   	2006	M11	       113.8	
CUURA311SAF116   	2006	M13	       114.0	
CUURA311SAF116   	2007	M01	     114.773	
CUURA311SAF116   	2007	M03	     116.905	
CUURA311SAF116   	2007	M05	     117.201	
CUURA311SAF116   	2007	M07	     119.223	
CUURA311SAF116   	2007	M09	     116.781	
CUURA311SAF116   	2007	M11	     116.586	
CUURA311SAF116   	2007	M13	     117.007	
CUURA311SAF116   	2008	M01	     117.106	
CUURA311SAF116   	2008	M03	     119.179	
CUURA311SAF116   	2008	M05	     118.706	
CUURA311SAF116   	2008	M07	     117.671	
CUURA311SAF116   	2008	M09	     119.364	
CUURA311SAF116   	2008	M11	     118.852	
CUURA311SAF116   	2008	M13	     118.653	
CUURA311SAF116   	2009	M01	     121.289	
CUURA311SAF116   	2009	M03	     120.020	
CUURA311SAF116   	2009	M05	     117.660	
CUURA311SAF116   	2009	M07	     120.290	
CUURA311SAF116   	2009	M09	     122.301	
CUURA311SAF116   	2009	M11	     123.039	
CUURA311SAF116   	2009	M13	     120.802	
CUURA311SAF116   	2010	M01	     122.175	
CUURA311SAF116   	2010	M03	     119.013	
CUURA311SAF116   	2010	M05	     119.342	
CUURA311SAF116   	2010	M07	     123.187	
CUURA311SAF116   	2010	M09	     121.466	
CUURA311SAF116   	2010	M11	     119.575	
CUURA311SAF116   	2010	M13	     120.823	
CUURA311SAF116   	2011	M01	     122.994	
CUURA311SAF116   	2011	M03	     122.261	
CUURA311SAF116   	2011	M05	     123.725	
CUURA311SAF116   	2011	M07	     124.975	
CUURA311SAF116   	2011	M09	     123.242	
CUURA311SAF116   	2011	M11	     123.107	
CUURA311SAF116   	2011	M13	     123.468	
CUURA311SAF116   	2012	M01	     125.037	
CUURA311SAF116   	2012	M03	     125.997	
CUURA311SAF116   	2012	M05	     124.854	
CUURA311SAF116   	2012	M07	     127.820	
CUURA311SAF116   	2012	M09	     125.038	
CUURA311SAF116   	2012	M11	     125.443	
CUURA311SAF116   	2012	M13	     125.764	
CUURA311SAF116   	2013	M01	     126.654	
CUURA311SAF116   	2013	M03	     129.693	
CUURA311SAF116   	2013	M05	     130.369	
CUURA311SAF116   	2013	M07	     133.845	
CUURA311SAF116   	2013	M09	     131.580	
CUURA311SAF116   	2013	M11	     130.947	
CUURA311SAF116   	2013	M13	     130.711	
CUURA311SAF116   	2014	M01	     131.423	
CUURA311SAF116   	2014	M03	     134.376	
CUURA311SAF116   	2014	M05	     132.714	
CUURA311SAF116   	2014	M07	     133.774	
CUURA311SAF116   	2014	M09	     132.529	
CUURA311SAF116   	2014	M11	     136.427	
CUURA311SAF116   	2014	M13	     133.716	
CUURA311SAF116   	2015	M01	     135.694	
CUURA311SAF116   	2015	M03	     136.199	
CUURA311SAF116   	2015	M05	     137.398	
CUURA311SAF116   	2015	M07	     136.502	
CUURA311SAF116   	2015	M09	     136.222	
CUURA311SAF116   	2015	M11	     136.817	
CUURA311SAF116   	2015	M13	     136.472	
CUURA311SAF116   	2016	M01	     137.112	
CUURA311SAF116   	2016	M03	     135.989	
CUURA311SAF116   	2016	M05	     136.543	
CUURA311SAF116   	2016	M07	     136.376	
CUURA311SAF116   	2016	M09	     136.666	
CUURA311SAF116   	2016	M11	     137.224	
CUURA311SAF116   	2016	M13	     136.652	
CUURA311SAF116   	2017	M01	     138.342	
CUURA311SAF116   	2017	M03	     138.426	
CUURA311SAF116   	2017	M05	     138.040	
CUURA311SAF116   	2017	M07	     138.077	
CUURA311SAF116   	2017	M09	     136.727	
CUURA311SAF116   	2017	M11	     136.856	
CUURA311SAF116   	2017	M13	     137.752	
CUURA311SAG      	1996	M11	       100.0	
CUURA311SAG      	1997	M01	       100.5	
CUURA311SAG      	1997	M03	       101.6	
CUURA311SAG      	1997	M05	       101.8	
CUURA311SAG      	1997	M07	       102.6	
CUURA311SAG      	1997	M09	       104.2	
CUURA311SAG      	1997	M11	       104.1	
CUURA311SAG      	1997	M13	       102.6	
CUURA311SAG      	1998	M01	       105.0	
CUURA311SAG      	1998	M03	       105.3	
CUURA311SAG      	1998	M05	       105.9	
CUURA311SAG      	1998	M07	       107.2	
CUURA311SAG      	1998	M09	       107.4	
CUURA311SAG      	1998	M11	       107.3	
CUURA311SAG      	1998	M13	       106.6	
CUURA311SAG      	1999	M01	       112.1	
CUURA311SAG      	1999	M03	       111.8	
CUURA311SAG      	1999	M05	       113.5	
CUURA311SAG      	1999	M07	       113.9	
CUURA311SAG      	1999	M09	       117.9	
CUURA311SAG      	1999	M11	       117.5	
CUURA311SAG      	1999	M13	       114.7	
CUURA311SAG      	2000	M01	       118.3	
CUURA311SAG      	2000	M03	       120.3	
CUURA311SAG      	2000	M05	       120.2	
CUURA311SAG      	2000	M07	       122.2	
CUURA311SAG      	2000	M09	       120.4	
CUURA311SAG      	2000	M11	       122.1	
CUURA311SAG      	2000	M13	       120.7	
CUURA311SAG      	2001	M01	       121.3	
CUURA311SAG      	2001	M03	       120.8	
CUURA311SAG      	2001	M05	       121.8	
CUURA311SAG      	2001	M07	       124.4	
CUURA311SAG      	2001	M09	       127.4	
CUURA311SAG      	2001	M11	       128.6	
CUURA311SAG      	2001	M13	       124.4	
CUURA311SAG      	2002	M01	       128.8	
CUURA311SAG      	2002	M03	       130.3	
CUURA311SAG      	2002	M05	       131.8	
CUURA311SAG      	2002	M07	       134.0	
CUURA311SAG      	2002	M09	       134.5	
CUURA311SAG      	2002	M11	       135.0	
CUURA311SAG      	2002	M13	       132.6	
CUURA311SAG      	2003	M01	       135.0	
CUURA311SAG      	2003	M03	       134.5	
CUURA311SAG      	2003	M05	       134.9	
CUURA311SAG      	2003	M07	       135.1	
CUURA311SAG      	2003	M09	       135.4	
CUURA311SAG      	2003	M11	       135.4	
CUURA311SAG      	2003	M13	       135.1	
CUURA311SAG      	2004	M01	       135.6	
CUURA311SAG      	2004	M03	       136.6	
CUURA311SAG      	2004	M05	       135.7	
CUURA311SAG      	2004	M07	       137.4	
CUURA311SAG      	2004	M09	       138.1	
CUURA311SAG      	2004	M11	       138.1	
CUURA311SAG      	2004	M13	       137.0	
CUURA311SAG      	2005	M01	       137.2	
CUURA311SAG      	2005	M03	       137.4	
CUURA311SAG      	2005	M05	       140.3	
CUURA311SAG      	2005	M07	       141.4	
CUURA311SAG      	2005	M09	       142.1	
CUURA311SAG      	2005	M11	       142.8	
CUURA311SAG      	2005	M13	       140.4	
CUURA311SAG      	2006	M01	       142.2	
CUURA311SAG      	2006	M03	       142.6	
CUURA311SAG      	2006	M05	       143.0	
CUURA311SAG      	2006	M07	       137.0	
CUURA311SAG      	2006	M09	       146.2	
CUURA311SAG      	2006	M11	       145.1	
CUURA311SAG      	2006	M13	       142.8	
CUURA311SAG      	2007	M01	     146.449	
CUURA311SAG      	2007	M03	     147.857	
CUURA311SAG      	2007	M05	     148.585	
CUURA311SAG      	2007	M07	     144.706	
CUURA311SAG      	2007	M09	     150.354	
CUURA311SAG      	2007	M11	     150.067	
CUURA311SAG      	2007	M13	     148.317	
CUURA311SAG      	2008	M01	     154.069	
CUURA311SAG      	2008	M03	     154.358	
CUURA311SAG      	2008	M05	     154.942	
CUURA311SAG      	2008	M07	     147.060	
CUURA311SAG      	2008	M09	     157.226	
CUURA311SAG      	2008	M11	     157.893	
CUURA311SAG      	2008	M13	     154.445	
CUURA311SAG      	2009	M01	     158.830	
CUURA311SAG      	2009	M03	     161.662	
CUURA311SAG      	2009	M05	     163.730	
CUURA311SAG      	2009	M07	     162.703	
CUURA311SAG      	2009	M09	     164.648	
CUURA311SAG      	2009	M11	     166.181	
CUURA311SAG      	2009	M13	     163.293	
CUURA311SAG      	2010	M01	     166.872	
CUURA311SAG      	2010	M03	     167.363	
CUURA311SAG      	2010	M05	     168.577	
CUURA311SAG      	2010	M07	     166.620	
CUURA311SAG      	2010	M09	     167.641	
CUURA311SAG      	2010	M11	     168.203	
CUURA311SAG      	2010	M13	     167.648	
CUURA311SAG      	2011	M01	     169.330	
CUURA311SAG      	2011	M03	     168.386	
CUURA311SAG      	2011	M05	     169.073	
CUURA311SAG      	2011	M07	     169.649	
CUURA311SAG      	2011	M09	     170.928	
CUURA311SAG      	2011	M11	     173.341	
CUURA311SAG      	2011	M13	     170.248	
CUURA311SAG      	2012	M01	     172.465	
CUURA311SAG      	2012	M03	     174.324	
CUURA311SAG      	2012	M05	     173.818	
CUURA311SAG      	2012	M07	     173.890	
CUURA311SAG      	2012	M09	     173.047	
CUURA311SAG      	2012	M11	     174.636	
CUURA311SAG      	2012	M13	     173.764	
CUURA311SAG      	2013	M01	     174.084	
CUURA311SAG      	2013	M03	     175.642	
CUURA311SAG      	2013	M05	     176.349	
CUURA311SAG      	2013	M07	     177.525	
CUURA311SAG      	2013	M09	     176.233	
CUURA311SAG      	2013	M11	     176.124	
CUURA311SAG      	2013	M13	     176.110	
CUURA311SAG      	2014	M01	     176.908	
CUURA311SAG      	2014	M03	     177.534	
CUURA311SAG      	2014	M05	     179.729	
CUURA311SAG      	2014	M07	     181.170	
CUURA311SAG      	2014	M09	     179.638	
CUURA311SAG      	2014	M11	     179.753	
CUURA311SAG      	2014	M13	     179.155	
CUURA311SAG      	2015	M01	     177.710	
CUURA311SAG      	2015	M03	     176.768	
CUURA311SAG      	2015	M05	     178.352	
CUURA311SAG      	2015	M07	     178.687	
CUURA311SAG      	2015	M09	     179.394	
CUURA311SAG      	2015	M11	     179.091	
CUURA311SAG      	2015	M13	     178.375	
CUURA311SAG      	2016	M01	     178.837	
CUURA311SAG      	2016	M03	     177.702	
CUURA311SAG      	2016	M05	     179.256	
CUURA311SAG      	2016	M07	     178.098	
CUURA311SAG      	2016	M09	     179.701	
CUURA311SAG      	2016	M11	     179.628	
CUURA311SAG      	2016	M13	     178.904	
CUURA311SAG      	2017	M01	     177.455	
CUURA311SAG      	2017	M03	     178.363	
CUURA311SAG      	2017	M05	     178.381	
CUURA311SAG      	2017	M07	     178.177	
CUURA311SAG      	2017	M09	     178.513	
CUURA311SAG      	2017	M11	     178.446	
CUURA311SAG      	2017	M13	     178.334	
CUURA311SAGC     	2010	M01	      99.913	
CUURA311SAGC     	2010	M03	      98.668	
CUURA311SAGC     	2010	M05	      99.549	
CUURA311SAGC     	2010	M07	      95.867	
CUURA311SAGC     	2010	M09	      97.235	
CUURA311SAGC     	2010	M11	      98.011	
CUURA311SAGC     	2010	M13	      98.148	
CUURA311SAGC     	2011	M01	      98.547	
CUURA311SAGC     	2011	M03	      97.874	
CUURA311SAGC     	2011	M05	      97.846	
CUURA311SAGC     	2011	M07	      98.741	
CUURA311SAGC     	2011	M09	      99.977	
CUURA311SAGC     	2011	M11	     100.377	
CUURA311SAGC     	2011	M13	      98.917	
CUURA311SAGC     	2012	M01	      99.118	
CUURA311SAGC     	2012	M03	     101.610	
CUURA311SAGC     	2012	M05	     100.957	
CUURA311SAGC     	2012	M07	     100.982	
CUURA311SAGC     	2012	M09	      99.812	
CUURA311SAGC     	2012	M11	     101.737	
CUURA311SAGC     	2012	M13	     100.736	
CUURA311SAGC     	2013	M01	      99.956	
CUURA311SAGC     	2013	M03	     102.861	
CUURA311SAGC     	2013	M05	     103.399	
CUURA311SAGC     	2013	M07	     103.570	
CUURA311SAGC     	2013	M09	     101.975	
CUURA311SAGC     	2013	M11	     101.930	
CUURA311SAGC     	2013	M13	     102.402	
CUURA311SAGC     	2014	M01	     102.869	
CUURA311SAGC     	2014	M03	     102.730	
CUURA311SAGC     	2014	M05	     103.780	
CUURA311SAGC     	2014	M07	     105.415	
CUURA311SAGC     	2014	M09	     105.415	
CUURA311SAGC     	2014	M11	     104.279	
CUURA311SAGC     	2014	M13	     104.029	
CUURA311SAGC     	2015	M01	     101.636	
CUURA311SAGC     	2015	M03	      99.565	
CUURA311SAGC     	2015	M05	     100.677	
CUURA311SAGC     	2015	M07	     101.065	
CUURA311SAGC     	2015	M09	     101.661	
CUURA311SAGC     	2015	M11	     101.422	
CUURA311SAGC     	2015	M13	     101.056	
